"Month","Day","Precip","AnnPpt","MeanTemp","DOY","PAR","VPD","Evap","SoilTemp","runNum","Site","Tmax"
12,9,0,100,0.226,343,34.958,0.325,0.454,0.226,4,"HighLat",12
12,10,0,100,0.226,344,34.859,0.325,0.453,0.226,4,"HighLat",12
12,11,0.521,100,0.226,345,20.862,0.325,0.452,0.226,4,"HighLat",12
12,12,0,100,0.226,346,34.69,0.325,0.451,0.226,4,"HighLat",12
12,13,0,100,0.226,347,34.62,0.325,0.45,0.226,4,"HighLat",12
12,14,0.047,100,0.226,348,20.735,0.325,0.449,0.226,4,"HighLat",12
12,15,0,100,0.226,349,34.505,0.325,0.448,0.226,4,"HighLat",12
12,16,0,100,0.226,350,34.461,0.325,0.448,0.226,4,"HighLat",12
12,17,0.338,100,0.226,351,20.656,0.325,0.447,0.226,4,"HighLat",12
12,18,0.242,100,0.226,352,20.641,0.325,0.447,0.226,4,"HighLat",12
12,19,0.428,100,0.226,353,20.631,0.325,0.447,0.226,4,"HighLat",12
12,20,0.679,100,0.226,354,20.627,0.325,0.447,0.226,4,"HighLat",12
12,21,0,100,0.226,355,34.38,0.325,0.447,0.226,4,"HighLat",12
12,22,0.377,100,0.226,356,20.635,0.325,0.447,0.226,4,"HighLat",12
12,23,1.805,100,0.226,357,20.647,0.325,0.447,0.226,4,"HighLat",12
12,24,0,100,0.226,358,34.442,0.325,0.447,0.226,4,"HighLat",12
12,25,0,100,0.226,359,34.48,0.325,0.448,0.226,4,"HighLat",12
12,26,0.289,100,0.226,360,20.717,0.325,0.449,0.226,4,"HighLat",12
12,27,0.243,100,0.226,361,20.751,0.325,0.449,0.226,4,"HighLat",12
12,28,0,100,0.226,362,34.652,0.325,0.45,0.226,4,"HighLat",12
12,29,0.199,100,0.226,363,20.836,0.325,0.451,0.226,4,"HighLat",12
12,30,0,100,0.226,364,34.812,0.325,0.452,0.226,4,"HighLat",12
12,31,0,100,0.226,365,34.905,0.325,0.453,0.226,4,"HighLat",12
1,1,0,125,-1.588,1,35.008,0.141,0.453,0,5,"HighLat",12
1,2,0.286,125,-1.588,2,21.072,0.141,0.454,0,5,"HighLat",12
1,3,0,125,-1.588,3,35.24,0.141,0.456,0,5,"HighLat",12
1,4,0.257,125,-1.588,4,21.222,0.141,0.457,0,5,"HighLat",12
1,5,0,125,-1.588,5,35.508,0.141,0.459,0,5,"HighLat",12
1,6,0,125,-1.588,6,35.656,0.141,0.461,0,5,"HighLat",12
1,7,0,125,-1.588,7,35.812,0.141,0.463,0,5,"HighLat",12
1,8,0,125,-1.588,8,35.977,0.141,0.465,0,5,"HighLat",12
1,9,0,125,-1.588,9,36.151,0.141,0.467,0,5,"HighLat",12
1,10,1.65,125,-1.588,10,21.8,0.141,0.47,0,5,"HighLat",12
1,11,0.215,125,-1.588,11,21.914,0.141,0.472,0,5,"HighLat",12
1,12,0.067,125,-1.588,12,22.034,0.141,0.475,0,5,"HighLat",12
1,13,0,125,-1.588,13,36.932,0.141,0.477,0,5,"HighLat",12
1,14,1.604,125,-1.588,14,22.289,0.141,0.48,0,5,"HighLat",12
1,15,0.221,125,-1.588,15,22.424,0.141,0.483,0,5,"HighLat",12
1,16,0.487,125,-1.588,16,22.564,0.141,0.486,0,5,"HighLat",12
1,17,0,125,-1.588,17,37.847,0.141,0.489,0,5,"HighLat",12
1,18,0.103,125,-1.588,18,22.858,0.141,0.492,0,5,"HighLat",12
1,19,1.045,125,-1.588,19,23.013,0.141,0.496,0,5,"HighLat",12
1,20,0,125,-1.588,20,38.62,0.141,0.499,0,5,"HighLat",12
1,21,0.103,125,-1.588,21,23.336,0.141,0.503,0,5,"HighLat",12
1,22,0.15,125,-1.588,22,23.504,0.141,0.506,0,5,"HighLat",12
1,23,0,125,-1.588,23,39.463,0.141,0.51,0,5,"HighLat",12
1,24,0.25,125,-1.588,24,23.855,0.141,0.514,0,5,"HighLat",12
1,25,0,125,-1.588,25,40.062,0.141,0.518,0,5,"HighLat",12
1,26,0,125,-1.588,26,40.373,0.141,0.522,0,5,"HighLat",12
1,27,0.191,125,-1.588,27,24.415,0.141,0.526,0,5,"HighLat",12
1,28,0,125,-1.588,28,41.017,0.141,0.53,0,5,"HighLat",12
1,29,0,125,-1.588,29,41.349,0.141,0.535,0,5,"HighLat",12
1,30,0.052,125,-1.588,30,25.013,0.141,0.539,0,5,"HighLat",12
1,31,0,125,-1.588,31,42.034,0.141,0.543,0,5,"HighLat",12
2,1,0.595,125,2.176,32,25.432,0.516,0.553,2.176,5,"HighLat",12
2,2,0,125,2.176,33,42.745,0.516,0.558,2.176,5,"HighLat",12
2,3,0.383,125,2.176,34,25.866,0.516,0.563,2.176,5,"HighLat",12
2,4,0.482,125,2.176,35,26.089,0.516,0.568,2.176,5,"HighLat",12
2,5,0.13,125,2.176,36,26.315,0.516,0.573,2.176,5,"HighLat",12
2,6,0,125,2.176,37,44.242,0.516,0.578,2.176,5,"HighLat",12
2,7,0,125,2.176,38,44.631,0.516,0.583,2.176,5,"HighLat",12
2,8,2.103,125,2.176,39,27.015,0.516,0.588,2.176,5,"HighLat",12
2,9,0.359,125,2.176,40,27.255,0.516,0.593,2.176,5,"HighLat",12
2,10,0.08,125,2.176,41,27.498,0.516,0.598,2.176,5,"HighLat",12
2,11,0.153,125,2.176,42,27.745,0.516,0.604,2.176,5,"HighLat",12
2,12,0,125,2.176,43,46.656,0.516,0.609,2.176,5,"HighLat",12
2,13,0,125,2.176,44,47.076,0.516,0.615,2.176,5,"HighLat",12
2,14,0,125,2.176,45,47.5,0.516,0.62,2.176,5,"HighLat",12
2,15,0.722,125,2.176,46,28.757,0.516,0.626,2.176,5,"HighLat",12
2,16,0,125,2.176,47,48.362,0.516,0.631,2.176,5,"HighLat",12
2,17,0,125,2.176,48,48.799,0.516,0.637,2.176,5,"HighLat",12
2,18,2.124,125,2.176,49,29.544,0.516,0.643,2.176,5,"HighLat",12
2,19,0.182,125,2.176,50,29.811,0.516,0.649,2.176,5,"HighLat",12
2,20,0,125,2.176,51,50.132,0.516,0.654,2.176,5,"HighLat",12
2,21,0,125,2.176,52,50.583,0.516,0.66,2.176,5,"HighLat",12
2,22,0,125,2.176,53,51.038,0.516,0.666,2.176,5,"HighLat",12
2,23,0,125,2.176,54,51.495,0.516,0.672,2.176,5,"HighLat",12
2,24,0,125,2.176,55,51.955,0.516,0.678,2.176,5,"HighLat",12
2,25,0.097,125,2.176,56,31.451,0.516,0.684,2.176,5,"HighLat",12
2,26,0.333,125,2.176,57,31.729,0.516,0.69,2.176,5,"HighLat",12
2,27,0,125,2.176,58,53.349,0.516,0.696,2.176,5,"HighLat",12
2,28,0.407,125,2.176,59,32.291,0.516,0.703,2.176,5,"HighLat",12
3,1,0,125,5.599,60,54.289,0.857,0.714,5.599,5,"HighLat",12
3,2,0,125,5.599,61,54.761,0.857,0.72,5.599,5,"HighLat",12
3,3,0.156,125,5.599,62,33.141,0.857,0.727,5.599,5,"HighLat",12
3,4,0.269,125,5.599,63,33.426,0.857,0.733,5.599,5,"HighLat",12
3,5,0.266,125,5.599,64,33.711,0.857,0.739,5.599,5,"HighLat",12
3,6,0.643,125,5.599,65,33.997,0.857,0.745,5.599,5,"HighLat",12
3,7,0,125,5.599,66,57.139,0.857,0.752,5.599,5,"HighLat",12
3,8,0,125,5.599,67,57.616,0.857,0.758,5.599,5,"HighLat",12
3,9,0,125,5.599,68,58.094,0.857,0.764,5.599,5,"HighLat",12
3,10,0.306,125,5.599,69,35.143,0.857,0.771,5.599,5,"HighLat",12
3,11,0.054,125,5.599,70,35.429,0.857,0.777,5.599,5,"HighLat",12
3,12,0,125,5.599,71,59.526,0.857,0.783,5.599,5,"HighLat",12
3,13,0,125,5.599,72,60.002,0.857,0.789,5.599,5,"HighLat",12
3,14,0.612,125,5.599,73,36.287,0.857,0.796,5.599,5,"HighLat",12
3,15,0.7,125,5.599,74,36.572,0.857,0.802,5.599,5,"HighLat",12
3,16,0,125,5.599,75,61.426,0.857,0.808,5.599,5,"HighLat",12
3,17,0,125,5.599,76,61.899,0.857,0.814,5.599,5,"HighLat",12
3,18,0,125,5.599,77,62.37,0.857,0.82,5.599,5,"HighLat",12
3,19,1.702,125,5.599,78,37.703,0.857,0.827,5.599,5,"HighLat",12
3,20,1.329,125,5.599,79,37.984,0.857,0.833,5.599,5,"HighLat",12
3,21,0,125,5.599,80,63.772,0.857,0.839,5.599,5,"HighLat",12
3,22,0.653,125,5.599,81,38.541,0.857,0.845,5.599,5,"HighLat",12
3,23,0,125,5.599,82,64.696,0.857,0.851,5.599,5,"HighLat",12
3,24,0,125,5.599,83,65.154,0.857,0.857,5.599,5,"HighLat",12
3,25,1.548,125,5.599,84,39.366,0.857,0.863,5.599,5,"HighLat",12
3,26,0,125,5.599,85,66.063,0.857,0.869,5.599,5,"HighLat",12
3,27,0.086,125,5.599,86,39.908,0.857,0.875,5.599,5,"HighLat",12
3,28,0,125,5.599,87,66.96,0.857,0.881,5.599,5,"HighLat",12
3,29,0.293,125,5.599,88,40.442,0.857,0.887,5.599,5,"HighLat",12
3,30,0,125,5.599,89,67.844,0.857,0.893,5.599,5,"HighLat",12
3,31,0.888,125,5.599,90,40.969,0.857,0.898,5.599,5,"HighLat",12
4,1,0,125,8.455,91,68.714,1.141,0.909,8.455,5,"HighLat",12
4,2,1.094,125,8.455,92,41.486,1.141,0.915,8.455,5,"HighLat",12
4,3,0.552,125,8.455,93,41.742,1.141,0.92,8.455,5,"HighLat",12
4,4,0,125,8.455,94,69.991,1.141,0.926,8.455,5,"HighLat",12
4,5,0,125,8.455,95,70.408,1.141,0.931,8.455,5,"HighLat",12
4,6,1.928,125,8.455,96,42.493,1.141,0.937,8.455,5,"HighLat",12
4,7,0.452,125,8.455,97,42.738,1.141,0.942,8.455,5,"HighLat",12
4,8,0,125,8.455,98,71.634,1.141,0.948,8.455,5,"HighLat",12
4,9,0,125,8.455,99,72.034,1.141,0.953,8.455,5,"HighLat",12
4,10,0,125,8.455,100,72.429,1.141,0.958,8.455,5,"HighLat",12
4,11,0,125,8.455,101,72.819,1.141,0.963,8.455,5,"HighLat",12
4,12,0.161,125,8.455,102,43.923,1.141,0.968,8.455,5,"HighLat",12
4,13,1.324,125,8.455,103,44.151,1.141,0.974,8.455,5,"HighLat",12
4,14,0.631,125,8.455,104,44.376,1.141,0.978,8.455,5,"HighLat",12
4,15,0.891,125,8.455,105,44.599,1.141,0.983,8.455,5,"HighLat",12
4,16,0.461,125,8.455,106,44.818,1.141,0.988,8.455,5,"HighLat",12
4,17,0.166,125,8.455,107,45.034,1.141,0.993,8.455,5,"HighLat",12
4,18,0,125,8.455,108,75.411,1.141,0.998,8.455,5,"HighLat",12
4,19,0,125,8.455,109,75.76,1.141,1.002,8.455,5,"HighLat",12
4,20,0,125,8.455,110,76.104,1.141,1.007,8.455,5,"HighLat",12
4,21,0,125,8.455,111,76.443,1.141,1.011,8.455,5,"HighLat",12
4,22,0,125,8.455,112,76.776,1.141,1.016,8.455,5,"HighLat",12
4,23,1.964,125,8.455,113,46.262,1.141,1.02,8.455,5,"HighLat",12
4,24,0,125,8.455,114,77.425,1.141,1.024,8.455,5,"HighLat",12
4,25,0.255,125,8.455,115,46.644,1.141,1.028,8.455,5,"HighLat",12
4,26,0.307,125,8.455,116,46.831,1.141,1.033,8.455,5,"HighLat",12
4,27,0.243,125,8.455,117,47.013,1.141,1.037,8.455,5,"HighLat",12
4,28,0.24,125,8.455,118,47.193,1.141,1.041,8.455,5,"HighLat",12
4,29,0,125,8.455,119,78.948,1.141,1.044,8.455,5,"HighLat",12
4,30,0,125,8.455,120,79.235,1.141,1.048,8.455,5,"HighLat",12
5,1,0,125,10.556,121,79.516,1.35,1.056,10.556,5,"HighLat",12
5,2,0,125,10.556,122,79.792,1.35,1.06,10.556,5,"HighLat",12
5,3,0.117,125,10.556,123,48.037,1.35,1.063,10.556,5,"HighLat",12
5,4,0,125,10.556,124,80.326,1.35,1.067,10.556,5,"HighLat",12
5,5,1.067,125,10.556,125,48.35,1.35,1.07,10.556,5,"HighLat",12
5,6,0.259,125,10.556,126,48.501,1.35,1.073,10.556,5,"HighLat",12
5,7,0,125,10.556,127,81.082,1.35,1.077,10.556,5,"HighLat",12
5,8,0,125,10.556,128,81.322,1.35,1.08,10.556,5,"HighLat",12
5,9,0.587,125,10.556,129,48.934,1.35,1.083,10.556,5,"HighLat",12
5,10,0.668,125,10.556,130,49.071,1.35,1.086,10.556,5,"HighLat",12
5,11,0,125,10.556,131,82.008,1.35,1.089,10.556,5,"HighLat",12
5,12,0,125,10.556,132,82.225,1.35,1.092,10.556,5,"HighLat",12
5,13,0,125,10.556,133,82.435,1.35,1.095,10.556,5,"HighLat",12
5,14,0.342,125,10.556,134,49.584,1.35,1.097,10.556,5,"HighLat",12
5,15,0,125,10.556,135,82.839,1.35,1.1,10.556,5,"HighLat",12
5,16,1.287,125,10.556,136,49.82,1.35,1.103,10.556,5,"HighLat",12
5,17,1.736,125,10.556,137,49.932,1.35,1.105,10.556,5,"HighLat",12
5,18,0,125,10.556,138,83.401,1.35,1.108,10.556,5,"HighLat",12
5,19,0,125,10.556,139,83.577,1.35,1.11,10.556,5,"HighLat",12
5,20,0,125,10.556,140,83.747,1.35,1.112,10.556,5,"HighLat",12
5,21,0,125,10.556,141,83.911,1.35,1.114,10.556,5,"HighLat",12
5,22,0.246,125,10.556,142,50.441,1.35,1.116,10.556,5,"HighLat",12
5,23,1.076,125,10.556,143,50.533,1.35,1.118,10.556,5,"HighLat",12
5,24,0,125,10.556,144,84.368,1.35,1.12,10.556,5,"HighLat",12
5,25,1.034,125,10.556,145,50.706,1.35,1.122,10.556,5,"HighLat",12
5,26,0.875,125,10.556,146,50.787,1.35,1.124,10.556,5,"HighLat",12
5,27,0,125,10.556,147,84.774,1.35,1.126,10.556,5,"HighLat",12
5,28,1.928,125,10.556,148,50.939,1.35,1.127,10.556,5,"HighLat",12
5,29,0.237,125,10.556,149,51.01,1.35,1.129,10.556,5,"HighLat",12
5,30,0.117,125,10.556,150,51.077,1.35,1.13,10.556,5,"HighLat",12
5,31,0,125,10.556,151,85.236,1.35,1.132,10.556,5,"HighLat",12
6,1,0.159,125,11.765,152,51.202,1.47,1.136,11.765,5,"HighLat",12
6,2,0,125,11.765,153,85.433,1.47,1.137,11.765,5,"HighLat",12
6,3,0,125,11.765,154,85.523,1.47,1.138,11.765,5,"HighLat",12
6,4,0.471,125,11.765,155,51.364,1.47,1.139,11.765,5,"HighLat",12
6,5,0.392,125,11.765,156,51.412,1.47,1.14,11.765,5,"HighLat",12
6,6,0.208,125,11.765,157,51.456,1.47,1.141,11.765,5,"HighLat",12
6,7,1.376,125,11.765,158,51.497,1.47,1.142,11.765,5,"HighLat",12
6,8,1.388,125,11.765,159,51.534,1.47,1.143,11.765,5,"HighLat",12
6,9,0,125,11.765,160,85.947,1.47,1.144,11.765,5,"HighLat",12
6,10,0,125,11.765,161,85.999,1.47,1.144,11.765,5,"HighLat",12
6,11,0.407,125,11.765,162,51.627,1.47,1.145,11.765,5,"HighLat",12
6,12,0,125,11.765,163,86.086,1.47,1.146,11.765,5,"HighLat",12
6,13,0,125,11.765,164,86.121,1.47,1.146,11.765,5,"HighLat",12
6,14,1.535,125,11.765,165,51.69,1.47,1.146,11.765,5,"HighLat",12
6,15,0,125,11.765,166,86.175,1.47,1.147,11.765,5,"HighLat",12
6,16,0.268,125,11.765,167,51.716,1.47,1.147,11.765,5,"HighLat",12
6,17,0,125,11.765,168,86.208,1.47,1.147,11.765,5,"HighLat",12
6,18,0,125,11.765,169,86.216,1.47,1.147,11.765,5,"HighLat",12
6,19,0.471,125,11.765,170,51.731,1.47,1.147,11.765,5,"HighLat",12
6,20,1.305,125,11.765,171,51.73,1.47,1.147,11.765,5,"HighLat",12
6,21,0,125,11.765,172,86.209,1.47,1.147,11.765,5,"HighLat",12
6,22,0,125,11.765,173,86.195,1.47,1.147,11.765,5,"HighLat",12
6,23,0.594,125,11.765,174,51.706,1.47,1.147,11.765,5,"HighLat",12
6,24,0.334,125,11.765,175,51.692,1.47,1.146,11.765,5,"HighLat",12
6,25,0,125,11.765,176,86.124,1.47,1.146,11.765,5,"HighLat",12
6,26,0,125,11.765,177,86.09,1.47,1.146,11.765,5,"HighLat",12
6,27,3.199,125,11.765,178,51.63,1.47,1.145,11.765,5,"HighLat",12
6,28,0.063,125,11.765,179,51.603,1.47,1.145,11.765,5,"HighLat",12
6,29,0,125,11.765,180,85.954,1.47,1.144,11.765,5,"HighLat",12
6,30,0,125,11.765,181,85.899,1.47,1.143,11.765,5,"HighLat",12
7,1,0.615,125,12,182,51.503,1.494,1.143,12,5,"HighLat",12
7,2,0.351,125,12,183,51.463,1.494,1.142,12,5,"HighLat",12
7,3,1.569,125,12,184,51.42,1.494,1.141,12,5,"HighLat",12
7,4,0,125,12,185,85.623,1.494,1.14,12,5,"HighLat",12
7,5,0,125,12,186,85.541,1.494,1.139,12,5,"HighLat",12
7,6,0,125,12,187,85.453,1.494,1.138,12,5,"HighLat",12
7,7,0,125,12,188,85.36,1.494,1.136,12,5,"HighLat",12
7,8,1.612,125,12,189,51.157,1.494,1.135,12,5,"HighLat",12
7,9,0.092,125,12,190,51.095,1.494,1.134,12,5,"HighLat",12
7,10,0,125,12,191,85.049,1.494,1.132,12,5,"HighLat",12
7,11,0.951,125,12,192,50.961,1.494,1.131,12,5,"HighLat",12
7,12,1.148,125,12,193,50.889,1.494,1.129,12,5,"HighLat",12
7,13,0,125,12,194,84.69,1.494,1.127,12,5,"HighLat",12
7,14,2.389,125,12,195,50.736,1.494,1.126,12,5,"HighLat",12
7,15,0.379,125,12,196,50.654,1.494,1.124,12,5,"HighLat",12
7,16,0.241,125,12,197,50.57,1.494,1.122,12,5,"HighLat",12
7,17,0.147,125,12,198,50.482,1.494,1.12,12,5,"HighLat",12
7,18,0.523,125,12,199,50.391,1.494,1.118,12,5,"HighLat",12
7,19,0,125,12,200,83.827,1.494,1.116,12,5,"HighLat",12
7,20,0.255,125,12,201,50.199,1.494,1.114,12,5,"HighLat",12
7,21,0,125,12,202,83.496,1.494,1.112,12,5,"HighLat",12
7,22,0,125,12,203,83.322,1.494,1.109,12,5,"HighLat",12
7,23,1.286,125,12,204,49.886,1.494,1.107,12,5,"HighLat",12
7,24,0,125,12,205,82.959,1.494,1.104,12,5,"HighLat",12
7,25,0,125,12,206,82.769,1.494,1.102,12,5,"HighLat",12
7,26,0,125,12,207,82.573,1.494,1.099,12,5,"HighLat",12
7,27,0,125,12,208,82.372,1.494,1.097,12,5,"HighLat",12
7,28,0.858,125,12,209,49.299,1.494,1.094,12,5,"HighLat",12
7,29,0,125,12,210,81.954,1.494,1.091,12,5,"HighLat",12
7,30,0,125,12,211,81.737,1.494,1.088,12,5,"HighLat",12
7,31,0,125,12,212,81.514,1.494,1.085,12,5,"HighLat",12
8,1,0,125,11.247,213,81.285,1.419,1.081,11.247,5,"HighLat",12
8,2,0,125,11.247,214,81.052,1.419,1.078,11.247,5,"HighLat",12
8,3,1.652,125,11.247,215,48.487,1.419,1.074,11.247,5,"HighLat",12
8,4,0,125,11.247,216,80.567,1.419,1.071,11.247,5,"HighLat",12
8,5,0,125,11.247,217,80.317,1.419,1.068,11.247,5,"HighLat",12
8,6,0,125,11.247,218,80.062,1.419,1.064,11.247,5,"HighLat",12
8,7,0,125,11.247,219,79.8,1.419,1.061,11.247,5,"HighLat",12
8,8,0,125,11.247,220,79.534,1.419,1.057,11.247,5,"HighLat",12
8,9,0,125,11.247,221,79.262,1.419,1.054,11.247,5,"HighLat",12
8,10,0.741,125,11.247,222,47.391,1.419,1.05,11.247,5,"HighLat",12
8,11,0,125,11.247,223,78.701,1.419,1.046,11.247,5,"HighLat",12
8,12,0,125,11.247,224,78.413,1.419,1.043,11.247,5,"HighLat",12
8,13,0.226,125,11.247,225,46.872,1.419,1.039,11.247,5,"HighLat",12
8,14,0.797,125,11.247,226,46.692,1.419,1.035,11.247,5,"HighLat",12
8,15,0,125,11.247,227,77.516,1.419,1.031,11.247,5,"HighLat",12
8,16,0.599,125,11.247,228,46.324,1.419,1.027,11.247,5,"HighLat",12
8,17,0,125,11.247,229,76.892,1.419,1.022,11.247,5,"HighLat",12
8,18,0,125,11.247,230,76.572,1.419,1.018,11.247,5,"HighLat",12
8,19,0.047,125,11.247,231,45.748,1.419,1.014,11.247,5,"HighLat",12
8,20,0,125,11.247,232,75.916,1.419,1.009,11.247,5,"HighLat",12
8,21,0.398,125,11.247,233,45.348,1.419,1.005,11.247,5,"HighLat",12
8,22,0.083,125,11.247,234,45.144,1.419,1,11.247,5,"HighLat",12
8,23,0,125,11.247,235,74.894,1.419,0.996,11.247,5,"HighLat",12
8,24,0.583,125,11.247,236,44.726,1.419,0.991,11.247,5,"HighLat",12
8,25,0.636,125,11.247,237,44.513,1.419,0.986,11.247,5,"HighLat",12
8,26,0.704,125,11.247,238,44.296,1.419,0.982,11.247,5,"HighLat",12
8,27,0.915,125,11.247,239,44.077,1.419,0.977,11.247,5,"HighLat",12
8,28,0.335,125,11.247,240,43.855,1.419,0.972,11.247,5,"HighLat",12
8,29,1.966,125,11.247,241,43.631,1.419,0.967,11.247,5,"HighLat",12
8,30,0,125,11.247,242,72.338,1.419,0.962,11.247,5,"HighLat",12
8,31,2.623,125,11.247,243,43.173,1.419,0.957,11.247,5,"HighLat",12
9,1,0.483,125,9.556,244,42.94,1.25,0.949,9.556,5,"HighLat",12
9,2,0,125,9.556,245,71.174,1.25,0.944,9.556,5,"HighLat",12
9,3,0.766,125,9.556,246,42.466,1.25,0.938,9.556,5,"HighLat",12
9,4,0,125,9.556,247,70.376,1.25,0.933,9.556,5,"HighLat",12
9,5,0,125,9.556,248,69.971,1.25,0.928,9.556,5,"HighLat",12
9,6,0.421,125,9.556,249,41.737,1.25,0.922,9.556,5,"HighLat",12
9,7,1.15,125,9.556,250,41.49,1.25,0.917,9.556,5,"HighLat",12
9,8,0,125,9.556,251,68.733,1.25,0.911,9.556,5,"HighLat",12
9,9,1.558,125,9.556,252,40.987,1.25,0.906,9.556,5,"HighLat",12
9,10,0,125,9.556,253,67.888,1.25,0.9,9.556,5,"HighLat",12
9,11,0,125,9.556,254,67.461,1.25,0.894,9.556,5,"HighLat",12
9,12,0,125,9.556,255,67.03,1.25,0.889,9.556,5,"HighLat",12
9,13,0.677,125,9.556,256,39.958,1.25,0.883,9.556,5,"HighLat",12
9,14,0,125,9.556,257,66.16,1.25,0.877,9.556,5,"HighLat",12
9,15,0.948,125,9.556,258,39.432,1.25,0.871,9.556,5,"HighLat",12
9,16,0.969,125,9.556,259,39.166,1.25,0.865,9.556,5,"HighLat",12
9,17,0,125,9.556,260,64.832,1.25,0.859,9.556,5,"HighLat",12
9,18,0.952,125,9.556,261,38.63,1.25,0.853,9.556,5,"HighLat",12
9,19,0,125,9.556,262,63.934,1.25,0.848,9.556,5,"HighLat",12
9,20,0.683,125,9.556,263,38.089,1.25,0.842,9.556,5,"HighLat",12
9,21,0,125,9.556,264,63.027,1.25,0.836,9.556,5,"HighLat",12
9,22,1.031,125,9.556,265,37.542,1.25,0.829,9.556,5,"HighLat",12
9,23,0,125,9.556,266,62.112,1.25,0.823,9.556,5,"HighLat",12
9,24,0.964,125,9.556,267,36.991,1.25,0.817,9.556,5,"HighLat",12
9,25,1.013,125,9.556,268,36.715,1.25,0.811,9.556,5,"HighLat",12
9,26,0,125,9.556,269,60.728,1.25,0.805,9.556,5,"HighLat",12
9,27,0.061,125,9.556,270,36.159,1.25,0.799,9.556,5,"HighLat",12
9,28,0,125,9.556,271,59.8,1.25,0.793,9.556,5,"HighLat",12
9,29,0,125,9.556,272,59.335,1.25,0.787,9.556,5,"HighLat",12
9,30,0.162,125,9.556,273,35.321,1.25,0.78,9.556,5,"HighLat",12
10,1,0.69,125,7.038,274,35.041,1,0.771,7.038,5,"HighLat",12
10,2,0,125,7.038,275,57.935,1,0.764,7.038,5,"HighLat",12
10,3,0,125,7.038,276,57.468,1,0.758,7.038,5,"HighLat",12
10,4,0,125,7.038,277,57.002,1,0.752,7.038,5,"HighLat",12
10,5,0,125,7.038,278,56.535,1,0.746,7.038,5,"HighLat",12
10,6,0,125,7.038,279,56.069,1,0.74,7.038,5,"HighLat",12
10,7,2.659,125,7.038,280,33.362,1,0.734,7.038,5,"HighLat",12
10,8,0,125,7.038,281,55.139,1,0.727,7.038,5,"HighLat",12
10,9,0.58,125,7.038,282,32.805,1,0.721,7.038,5,"HighLat",12
10,10,0,125,7.038,283,54.213,1,0.715,7.038,5,"HighLat",12
10,11,0,125,7.038,284,53.752,1,0.709,7.038,5,"HighLat",12
10,12,0.481,125,7.038,285,31.975,1,0.703,7.038,5,"HighLat",12
10,13,0.314,125,7.038,286,31.701,1,0.697,7.038,5,"HighLat",12
10,14,0,125,7.038,287,52.379,1,0.691,7.038,5,"HighLat",12
10,15,0.197,125,7.038,288,31.155,1,0.685,7.038,5,"HighLat",12
10,16,0,125,7.038,289,51.474,1,0.679,7.038,5,"HighLat",12
10,17,0.335,125,7.038,290,30.615,1,0.673,7.038,5,"HighLat",12
10,18,2.513,125,7.038,291,30.347,1,0.667,7.038,5,"HighLat",12
10,19,0,125,7.038,292,50.136,1,0.661,7.038,5,"HighLat",12
10,20,0.562,125,7.038,293,29.817,1,0.656,7.038,5,"HighLat",12
10,21,0.303,125,7.038,294,29.555,1,0.65,7.038,5,"HighLat",12
10,22,0,125,7.038,295,48.824,1,0.644,7.038,5,"HighLat",12
10,23,0,125,7.038,296,48.394,1,0.639,7.038,5,"HighLat",12
10,24,0,125,7.038,297,47.968,1,0.633,7.038,5,"HighLat",12
10,25,0.147,125,7.038,298,28.527,1,0.627,7.038,5,"HighLat",12
10,26,0.151,125,7.038,299,28.276,1,0.622,7.038,5,"HighLat",12
10,27,0,125,7.038,300,46.713,1,0.616,7.038,5,"HighLat",12
10,28,0,125,7.038,301,46.304,1,0.611,7.038,5,"HighLat",12
10,29,0.877,125,7.038,302,27.539,1,0.606,7.038,5,"HighLat",12
10,30,0.286,125,7.038,303,27.299,1,0.6,7.038,5,"HighLat",12
10,31,0.949,125,7.038,304,27.062,1,0.595,7.038,5,"HighLat",12
11,1,0,125,3.858,305,44.713,0.683,0.586,3.858,5,"HighLat",12
11,2,0,125,3.858,306,44.328,0.683,0.581,3.858,5,"HighLat",12
11,3,0,125,3.858,307,43.949,0.683,0.576,3.858,5,"HighLat",12
11,4,0.166,125,3.858,308,26.145,0.683,0.571,3.858,5,"HighLat",12
11,5,0.484,125,3.858,309,25.924,0.683,0.566,3.858,5,"HighLat",12
11,6,0,125,3.858,310,42.844,0.683,0.561,3.858,5,"HighLat",12
11,7,0.445,125,3.858,311,25.493,0.683,0.557,3.858,5,"HighLat",12
11,8,0,125,3.858,312,42.138,0.683,0.552,3.858,5,"HighLat",12
11,9,0.576,125,3.858,313,25.076,0.683,0.548,3.858,5,"HighLat",12
11,10,0,125,3.858,314,41.456,0.683,0.543,3.858,5,"HighLat",12
11,11,0.356,125,3.858,315,24.675,0.683,0.539,3.858,5,"HighLat",12
11,12,0,125,3.858,316,40.801,0.683,0.535,3.858,5,"HighLat",12
11,13,0,125,3.858,317,40.484,0.683,0.531,3.858,5,"HighLat",12
11,14,0,125,3.858,318,40.174,0.683,0.526,3.858,5,"HighLat",12
11,15,0,125,3.858,319,39.87,0.683,0.522,3.858,5,"HighLat",12
11,16,1.797,125,3.858,320,23.744,0.683,0.519,3.858,5,"HighLat",12
11,17,0.037,125,3.858,321,23.571,0.683,0.515,3.858,5,"HighLat",12
11,18,0.469,125,3.858,322,23.402,0.683,0.511,3.858,5,"HighLat",12
